"geoid","year","measure","measure_type","region_type","value"
11001002201,2022,"secure_pc_snap_covid","percent","tract",0.4453
11001002202,2022,"at_risk_snap_covid","count","tract",501
11001002202,2022,"food_insecure_snap_covid","count","tract",220
11001002202,2022,"food_secure_snap_covid","count","tract",652
11001002202,2022,"at_risk_pc_snap_covid","percent","tract",0.3649
11001002202,2022,"insecure_pc_snap_covid","percent","tract",0.1606
11001002202,2022,"secure_pc_snap_covid","percent","tract",0.4745
11001002301,2022,"at_risk_snap_covid","count","tract",307
11001002301,2022,"food_insecure_snap_covid","count","tract",96
11001002301,2022,"food_secure_snap_covid","count","tract",800
11001002301,2022,"at_risk_pc_snap_covid","percent","tract",0.2551
11001002301,2022,"insecure_pc_snap_covid","percent","tract",0.0803
11001002301,2022,"secure_pc_snap_covid","percent","tract",0.6647
11001002302,2022,"at_risk_snap_covid","count","tract",269
11001002302,2022,"food_insecure_snap_covid","count","tract",92
11001002302,2022,"food_secure_snap_covid","count","tract",540
11001002302,2022,"at_risk_pc_snap_covid","percent","tract",0.2984
11001002302,2022,"insecure_pc_snap_covid","percent","tract",0.1024
11001002302,2022,"secure_pc_snap_covid","percent","tract",0.5992
11001002400,2022,"at_risk_snap_covid","count","tract",422
11001002400,2022,"food_insecure_snap_covid","count","tract",144
11001002400,2022,"food_secure_snap_covid","count","tract",977
11001002400,2022,"at_risk_pc_snap_covid","percent","tract",0.2736
11001002400,2022,"insecure_pc_snap_covid","percent","tract",0.0938
11001002400,2022,"secure_pc_snap_covid","percent","tract",0.6326
11001002501,2022,"at_risk_snap_covid","count","tract",347
11001002501,2022,"food_insecure_snap_covid","count","tract",124
11001002501,2022,"food_secure_snap_covid","count","tract",519
11001002501,2022,"at_risk_pc_snap_covid","percent","tract",0.3503
11001002501,2022,"insecure_pc_snap_covid","percent","tract",0.1255
11001002501,2022,"secure_pc_snap_covid","percent","tract",0.5242
11001002503,2022,"at_risk_snap_covid","count","tract",366
11001002503,2022,"food_insecure_snap_covid","count","tract",136
11001002503,2022,"food_secure_snap_covid","count","tract",1107
11001002503,2022,"at_risk_pc_snap_covid","percent","tract",0.2275
11001002503,2022,"insecure_pc_snap_covid","percent","tract",0.0849
11001002503,2022,"secure_pc_snap_covid","percent","tract",0.6876
11001002504,2022,"at_risk_snap_covid","count","tract",466
11001002504,2022,"food_insecure_snap_covid","count","tract",201
11001002504,2022,"food_secure_snap_covid","count","tract",745
11001002504,2022,"at_risk_pc_snap_covid","percent","tract",0.3298
11001002504,2022,"insecure_pc_snap_covid","percent","tract",0.1426
11001002504,2022,"secure_pc_snap_covid","percent","tract",0.5276
11001002600,2022,"at_risk_snap_covid","count","tract",302
11001002600,2022,"food_insecure_snap_covid","count","tract",50
11001002600,2022,"food_secure_snap_covid","count","tract",534
11001002600,2022,"at_risk_pc_snap_covid","percent","tract",0.3406
11001002600,2022,"insecure_pc_snap_covid","percent","tract",0.0569
11001002600,2022,"secure_pc_snap_covid","percent","tract",0.6025
11001002702,2022,"at_risk_snap_covid","count","tract",569
11001002702,2022,"food_insecure_snap_covid","count","tract",581
11001002702,2022,"food_secure_snap_covid","count","tract",1184
11001002702,2022,"at_risk_pc_snap_covid","percent","tract",0.2437
11001002702,2022,"insecure_pc_snap_covid","percent","tract",0.249
11001002702,2022,"secure_pc_snap_covid","percent","tract",0.5073
11001002703,2022,"at_risk_snap_covid","count","tract",334
11001002703,2022,"food_insecure_snap_covid","count","tract",96
11001002703,2022,"food_secure_snap_covid","count","tract",748
11001002703,2022,"at_risk_pc_snap_covid","percent","tract",0.2836
11001002703,2022,"insecure_pc_snap_covid","percent","tract",0.0817
11001002703,2022,"secure_pc_snap_covid","percent","tract",0.6347
11001002704,2022,"at_risk_snap_covid","count","tract",477
11001002704,2022,"food_insecure_snap_covid","count","tract",241
11001002704,2022,"food_secure_snap_covid","count","tract",1030
11001002704,2022,"at_risk_pc_snap_covid","percent","tract",0.2731
11001002704,2022,"insecure_pc_snap_covid","percent","tract",0.138
11001002704,2022,"secure_pc_snap_covid","percent","tract",0.589
11001002801,2022,"at_risk_snap_covid","count","tract",645
11001002801,2022,"food_insecure_snap_covid","count","tract",280
11001002801,2022,"food_secure_snap_covid","count","tract",871
11001002801,2022,"at_risk_pc_snap_covid","percent","tract",0.3591
11001002801,2022,"insecure_pc_snap_covid","percent","tract",0.1561
11001002801,2022,"secure_pc_snap_covid","percent","tract",0.4848
11001002802,2022,"at_risk_snap_covid","count","tract",603
11001002802,2022,"food_insecure_snap_covid","count","tract",1123
11001002802,2022,"food_secure_snap_covid","count","tract",987
11001002802,2022,"at_risk_pc_snap_covid","percent","tract",0.2224
11001002802,2022,"insecure_pc_snap_covid","percent","tract",0.4138
11001002802,2022,"secure_pc_snap_covid","percent","tract",0.3638
11001002900,2022,"at_risk_snap_covid","count","tract",502
11001002900,2022,"food_insecure_snap_covid","count","tract",272
11001002900,2022,"food_secure_snap_covid","count","tract",900
11001002900,2022,"at_risk_pc_snap_covid","percent","tract",0.2998
11001002900,2022,"insecure_pc_snap_covid","percent","tract",0.1627
11001002900,2022,"secure_pc_snap_covid","percent","tract",0.5374
11001003000,2022,"at_risk_snap_covid","count","tract",348
11001003000,2022,"food_insecure_snap_covid","count","tract",714
11001003000,2022,"food_secure_snap_covid","count","tract",601
11001003000,2022,"at_risk_pc_snap_covid","percent","tract",0.2096
11001003000,2022,"insecure_pc_snap_covid","percent","tract",0.4293
11001003000,2022,"secure_pc_snap_covid","percent","tract",0.3611
11001003100,2022,"at_risk_snap_covid","count","tract",268
11001003100,2022,"food_insecure_snap_covid","count","tract",375
11001003100,2022,"food_secure_snap_covid","count","tract",1084
11001003100,2022,"at_risk_pc_snap_covid","percent","tract",0.1554
11001003100,2022,"insecure_pc_snap_covid","percent","tract",0.2173
11001003100,2022,"secure_pc_snap_covid","percent","tract",0.6273
11001003200,2022,"at_risk_snap_covid","count","tract",529
11001003200,2022,"food_insecure_snap_covid","count","tract",576
11001003200,2022,"food_secure_snap_covid","count","tract",505
11001003200,2022,"at_risk_pc_snap_covid","percent","tract",0.3287
11001003200,2022,"insecure_pc_snap_covid","percent","tract",0.3575
11001003200,2022,"secure_pc_snap_covid","percent","tract",0.3138
11001003301,2022,"at_risk_snap_covid","count","tract",632
11001003301,2022,"food_insecure_snap_covid","count","tract",102
11001003301,2022,"food_secure_snap_covid","count","tract",1131
11001003301,2022,"at_risk_pc_snap_covid","percent","tract",0.339
11001003301,2022,"insecure_pc_snap_covid","percent","tract",0.0551
11001003301,2022,"secure_pc_snap_covid","percent","tract",0.6059
11001003302,2022,"at_risk_snap_covid","count","tract",235
11001003302,2022,"food_insecure_snap_covid","count","tract",172
11001003302,2022,"food_secure_snap_covid","count","tract",544
11001003302,2022,"at_risk_pc_snap_covid","percent","tract",0.2471
11001003302,2022,"insecure_pc_snap_covid","percent","tract",0.1807
11001003302,2022,"secure_pc_snap_covid","percent","tract",0.5721
11001003400,2022,"at_risk_snap_covid","count","tract",330
11001003400,2022,"food_insecure_snap_covid","count","tract",258
11001003400,2022,"food_secure_snap_covid","count","tract",562
11001003400,2022,"at_risk_pc_snap_covid","percent","tract",0.2868
11001003400,2022,"insecure_pc_snap_covid","percent","tract",0.2244
11001003400,2022,"secure_pc_snap_covid","percent","tract",0.4888
11001003500,2022,"at_risk_snap_covid","count","tract",392
11001003500,2022,"food_insecure_snap_covid","count","tract",564
11001003500,2022,"food_secure_snap_covid","count","tract",523
11001003500,2022,"at_risk_pc_snap_covid","percent","tract",0.2653
11001003500,2022,"insecure_pc_snap_covid","percent","tract",0.3812
11001003500,2022,"secure_pc_snap_covid","percent","tract",0.3535
11001003600,2022,"at_risk_snap_covid","count","tract",611
11001003600,2022,"food_insecure_snap_covid","count","tract",602
11001003600,2022,"food_secure_snap_covid","count","tract",972
11001003600,2022,"at_risk_pc_snap_covid","percent","tract",0.2794
11001003600,2022,"insecure_pc_snap_covid","percent","tract",0.2757
11001003600,2022,"secure_pc_snap_covid","percent","tract",0.4449
11001003701,2022,"at_risk_snap_covid","count","tract",388
11001003701,2022,"food_insecure_snap_covid","count","tract",97
11001003701,2022,"food_secure_snap_covid","count","tract",777
11001003701,2022,"at_risk_pc_snap_covid","percent","tract",0.3073
11001003701,2022,"insecure_pc_snap_covid","percent","tract",0.0773
11001003701,2022,"secure_pc_snap_covid","percent","tract",0.6154
11001003702,2022,"at_risk_snap_covid","count","tract",639
11001003702,2022,"food_insecure_snap_covid","count","tract",370
11001003702,2022,"food_secure_snap_covid","count","tract",464
11001003702,2022,"at_risk_pc_snap_covid","percent","tract",0.4339
11001003702,2022,"insecure_pc_snap_covid","percent","tract",0.2511
11001003702,2022,"secure_pc_snap_covid","percent","tract",0.315
11001003801,2022,"at_risk_snap_covid","count","tract",249
11001003801,2022,"food_insecure_snap_covid","count","tract",50
11001003801,2022,"food_secure_snap_covid","count","tract",714
11001003801,2022,"at_risk_pc_snap_covid","percent","tract",0.246
11001003801,2022,"insecure_pc_snap_covid","percent","tract",0.0495
11001003801,2022,"secure_pc_snap_covid","percent","tract",0.7046
11001003802,2022,"at_risk_snap_covid","count","tract",434
11001003802,2022,"food_insecure_snap_covid","count","tract",240
11001003802,2022,"food_secure_snap_covid","count","tract",1213
11001003802,2022,"at_risk_pc_snap_covid","percent","tract",0.2302
11001003802,2022,"insecure_pc_snap_covid","percent","tract",0.1274
11001003802,2022,"secure_pc_snap_covid","percent","tract",0.6424
11001003901,2022,"at_risk_snap_covid","count","tract",329
11001003901,2022,"food_insecure_snap_covid","count","tract",55
11001003901,2022,"food_secure_snap_covid","count","tract",1367
11001003901,2022,"at_risk_pc_snap_covid","percent","tract",0.1878
11001003901,2022,"insecure_pc_snap_covid","percent","tract",0.0319
11001003901,2022,"secure_pc_snap_covid","percent","tract",0.7803
11001003902,2022,"at_risk_snap_covid","count","tract",148
11001003902,2022,"food_insecure_snap_covid","count","tract",40
11001003902,2022,"food_secure_snap_covid","count","tract",781
11001003902,2022,"at_risk_pc_snap_covid","percent","tract",0.1526
11001003902,2022,"insecure_pc_snap_covid","percent","tract",0.0412
11001003902,2022,"secure_pc_snap_covid","percent","tract",0.8061
11001004001,2022,"at_risk_snap_covid","count","tract",701
11001004001,2022,"food_insecure_snap_covid","count","tract",414
11001004001,2022,"food_secure_snap_covid","count","tract",1376
11001004001,2022,"at_risk_pc_snap_covid","percent","tract",0.2814
11001004001,2022,"insecure_pc_snap_covid","percent","tract",0.1664
11001004001,2022,"secure_pc_snap_covid","percent","tract",0.5523
11001004002,2022,"at_risk_snap_covid","count","tract",581
11001004002,2022,"food_insecure_snap_covid","count","tract",259
11001004002,2022,"food_secure_snap_covid","count","tract",1211
11001004002,2022,"at_risk_pc_snap_covid","percent","tract",0.2835
11001004002,2022,"insecure_pc_snap_covid","percent","tract",0.1263
11001004002,2022,"secure_pc_snap_covid","percent","tract",0.5903
11001004100,2022,"at_risk_snap_covid","count","tract",676
11001004100,2022,"food_insecure_snap_covid","count","tract",247
11001004100,2022,"food_secure_snap_covid","count","tract",398
11001004100,2022,"at_risk_pc_snap_covid","percent","tract",0.5114
11001004100,2022,"insecure_pc_snap_covid","percent","tract",0.1869
11001004100,2022,"secure_pc_snap_covid","percent","tract",0.3018
11001004201,2022,"at_risk_snap_covid","count","tract",725
11001004201,2022,"food_insecure_snap_covid","count","tract",141
11001004201,2022,"food_secure_snap_covid","count","tract",1023
11001004201,2022,"at_risk_pc_snap_covid","percent","tract",0.3839
11001004201,2022,"insecure_pc_snap_covid","percent","tract",0.0748
11001004201,2022,"secure_pc_snap_covid","percent","tract",0.5413
11001004202,2022,"at_risk_snap_covid","count","tract",495
11001004202,2022,"food_insecure_snap_covid","count","tract",273
11001004202,2022,"food_secure_snap_covid","count","tract",770
11001004202,2022,"at_risk_pc_snap_covid","percent","tract",0.3219
11001004202,2022,"insecure_pc_snap_covid","percent","tract",0.1776
11001004202,2022,"secure_pc_snap_covid","percent","tract",0.5004
11001004300,2022,"at_risk_snap_covid","count","tract",676
11001004300,2022,"food_insecure_snap_covid","count","tract",520
11001004300,2022,"food_secure_snap_covid","count","tract",1263
11001004300,2022,"at_risk_pc_snap_covid","percent","tract",0.2749
11001004300,2022,"insecure_pc_snap_covid","percent","tract",0.2114
11001004300,2022,"secure_pc_snap_covid","percent","tract",0.5137
11001004401,2022,"at_risk_snap_covid","count","tract",360
11001004401,2022,"food_insecure_snap_covid","count","tract",33
11001004401,2022,"food_secure_snap_covid","count","tract",1348
11001004401,2022,"at_risk_pc_snap_covid","percent","tract",0.2067
11001004401,2022,"insecure_pc_snap_covid","percent","tract",0.0195
11001004401,2022,"secure_pc_snap_covid","percent","tract",0.7738
11001004402,2022,"at_risk_snap_covid","count","tract",305
11001004402,2022,"food_insecure_snap_covid","count","tract",29
11001004402,2022,"food_secure_snap_covid","count","tract",785
11001004402,2022,"at_risk_pc_snap_covid","percent","tract",0.2728
11001004402,2022,"insecure_pc_snap_covid","percent","tract",0.026
11001004402,2022,"secure_pc_snap_covid","percent","tract",0.7012
11001004600,2022,"at_risk_snap_covid","count","tract",318
11001004600,2022,"food_insecure_snap_covid","count","tract",233
11001004600,2022,"food_secure_snap_covid","count","tract",957
11001004600,2022,"at_risk_pc_snap_covid","percent","tract",0.2108
11001004600,2022,"insecure_pc_snap_covid","percent","tract",0.1549
11001004600,2022,"secure_pc_snap_covid","percent","tract",0.6342
11001004702,2022,"at_risk_snap_covid","count","tract",419
11001004702,2022,"food_insecure_snap_covid","count","tract",107
11001004702,2022,"food_secure_snap_covid","count","tract",1758
11001004702,2022,"at_risk_pc_snap_covid","percent","tract",0.1838
11001004702,2022,"insecure_pc_snap_covid","percent","tract",0.0468
11001004702,2022,"secure_pc_snap_covid","percent","tract",0.7694
11001004703,2022,"at_risk_snap_covid","count","tract",765
11001004703,2022,"food_insecure_snap_covid","count","tract",215
11001004703,2022,"food_secure_snap_covid","count","tract",810
11001004703,2022,"at_risk_pc_snap_covid","percent","tract",0.4273
11001004703,2022,"insecure_pc_snap_covid","percent","tract",0.1203
11001004703,2022,"secure_pc_snap_covid","percent","tract",0.4524
11001004704,2022,"at_risk_snap_covid","count","tract",457
11001004704,2022,"food_insecure_snap_covid","count","tract",216
11001004704,2022,"food_secure_snap_covid","count","tract",58
11001004704,2022,"at_risk_pc_snap_covid","percent","tract",0.6254
11001004704,2022,"insecure_pc_snap_covid","percent","tract",0.2952
11001004704,2022,"secure_pc_snap_covid","percent","tract",0.0794
11001004801,2022,"at_risk_snap_covid","count","tract",654
11001004801,2022,"food_insecure_snap_covid","count","tract",278
11001004801,2022,"food_secure_snap_covid","count","tract",488
